time,cmd_vx,px,vx,cmd_vy,py,vy,cmd_vt,pt,vt
1492453314.6507747,-0.23705,1.4116242997631185,-117.43752944103751,-0.18387,-0.30519678690750585,-290.9191666925125,0.645,0.39997765401679164,0.6591167313784172
1492453314.7096636,-0.24271,1.4012235316401636,-128.2300745490059,-0.17634,-0.3187097002318699,-288.4573756559381,0.65,0.43634885155057734,0.6677324564441482
1492453314.7702487,-0.24812,1.3949297813216939,-127.94946307140823,-0.16863,-0.3267351141074864,-273.21196331577596,0.655,0.44433923310146595,0.6036668906818132
1492453314.8287725,-0.2533,1.3845067009789818,-137.54265949223827,-0.16075,-0.34204705708811844,-277.1471895867446,0.66,0.5014409212921112,0.6715721723066868
1492453314.8881588,-0.25822,1.374752176769579,-144.39960752466925,-0.15271,-0.355340992918551,-275.80452660992404,0.665,0.5522659654114994,0.715078714717695
1492453314.9480717,-0.26289,1.3658407768379928,-148.43033363930337,-0.14453,-0.36824217111004764,-273.6858863590816,0.67,0.6000922833212732,0.7455329849306184
1492453315.0082538,-0.2673,1.3569656275732498,-151.8944030914646,-0.1362,-0.3802479397416247,-269.68588689309854,0.675,0.6451358389031587,0.7651260909844465
1492453315.0664983,-0.27145,1.34350433869539,-165.874690644257,-0.12773,-0.394755291411288,-272.1238768428003,0.68,0.6845738814045372,0.7681071900250039
1492453315.12571,-0.27533,1.3362602529803795,-163.37333201605452,-0.11914,-0.40273571378690043,-258.71741959017174,0.685,0.7036761230942385,0.7194123792314667
1492453315.1840858,-0.27893,1.3259875410148019,-168.38736331972228,-0.11044,-0.41174248904810384,-249.3542141876145,0.69,0.7227244600986023,0.6767235594176957
1492453315.24208,-0.28226,1.3142203511213753,-176.3653676068487,-0.10162,-0.4197751464956739,-238.78529002825917,0.695,0.7513258297249692,0.6635180242101029
1492453315.3017793,-0.28532,1.2969836568119588,-196.42684149075166,-0.092705,-0.4299515892128387,-234.5844093072525,0.7,0.7996587170372065,0.7017536386652214
1492453315.3587778,-0.28809,1.2824624992788691,-207.62670544100465,-0.083697,-0.437596745381478,-224.85190706524392,0.705,0.8397584549889983,0.7143972500181467
1492453315.420799,-0.29057,1.2739795279457706,-203.10282189029257,-0.074607,-0.441846772080807,-208.18831287148822,0.71,0.8548779557581274,0.6624299602465848
1492453315.4819987,-0.29278,1.2635294250858673,-203.80572856226956,-0.065443,-0.44708128503207234,-195.85629545063563,0.715,0.8838209380238533,0.6518890706522134
1492453315.540184,-0.29469,1.2468784595639535,-219.20180687958631,-0.056214,-0.45604682032770527,-193.88485259892886,0.72,0.9433389272292141,0.7198074498631222
1492453315.598956,-0.29631,1.2328777139812337,-226.44782011007365,-0.04693,-0.463691481516087,-189.0006111849992,0.725,0.9758842498262563,0.7111168303215899
1492453315.6557212,-0.29763,1.2144372751741532,-243.41043655153157,-0.0376,-0.4734500996200644,-189.73598867974763,0.73,1.0333856897957965,0.7664776676161159
1492453315.7110274,-0.29867,1.2049247745736225,-237.07625675610458,-0.028232,-0.4780272135065712,-178.03599521080318,0.735,1.053985674926543,0.7217666587399141
1492453315.7675633,-0.29941,1.1974126478520404,-226.7298305516641,-0.018837,-0.48054296174434397,-162.81775762997447,0.74,1.0794253118286044,0.6949038356622446
1492453315.8219137,-0.29985,1.1798617646813405,-241.53899519872334,-0.0094232,-0.48642304649010937,-157.4301657634805,0.745,1.1693667236611578,0.8341440101286671
1492453315.8785799,-0.3,1.1632670483713305,-252.3050287091996,-5.5109e-17,-0.49109009550971416,-149.79380042986,0.75,1.228482469439891,0.8780594970723451
1492453315.9320092,-0.29985,1.140990096553962,-275.32927950367934,0.0094232,-0.4997783172819619,-152.64995354201784,0.755,1.305955976289515,0.9627458529109812
1492453315.9870656,-0.29941,1.1282456443309534,-272.89378119935895,0.018837,-0.5045587686904925,-145.85340366266297,0.76,1.338427693011047,0.9232272495931576
1492453316.0435524,-0.29867,1.118862464827405,-262.7384192121664,0.028232,-0.5085483037608373,-137.98188951518412,0.765,1.3616710449424172,0.8654133669702433
1492453316.097633,-0.29763,1.0992635391419265,-278.13765656578204,0.0376,-0.5170750033178608,-141.8605429720403,0.77,1.4416298240131464,0.9579642505856283
1492453316.152104,-0.29631,1.0882643676116612,-271.20845450844945,0.04693,-0.5215775769100902,-135.68737986453402,0.775,1.474955238749569,0.9212023327346603
1492453316.20612,-0.29469,1.0753843764797115,-269.58695652803834,0.056214,-0.5282503104345888,-135.42134770373877,0.78,1.5406061883691091,0.9706229452335814
1492453316.2602808,-0.29278,1.056172366433678,-283.24813907847124,0.065443,-0.5383270480689455,-143.29890319109938,0.785,1.6342174389159014,1.0843438022190968
1492453316.3167164,-0.29057,1.0455000002752093,-274.93122058781074,0.074607,-0.5428077284969988,-136.90218398703462,0.79,1.6670431378764832,1.030380777990138
